File_accession	File_format	File_type	File_format_type	Output_type	File_assembly	Experiment_accession	Assay	Donor(s)	Biosample_term_id	Biosample_term_name	Biosample_type	Biosample_organism	Biosample_treatments	Biosample_treatments_amount	Biosample_treatments_duration	Biosample_genetic_modifications_methods	Biosample_genetic_modifications_categories	Biosample_genetic_modifications_targets	Biosample_genetic_modifications_gene_targets	Biosample_genetic_modifications_site_coordinates	Biosample_genetic_modifications_zygosity	Experiment_target	Library_made_from	Library_depleted_in	Library_extraction_method	Library_lysis_method	Library_crosslinking_method	Library_strand_specific	Experiment_date_released	Project	RBNS_protein_concentration	Library_fragmentation_method	Library_size_range	Biological_replicate(s)	Technical_replicate(s)	Read_length	Mapped_read_length	Run_type	Paired_end	Paired_with	Index_of	Derived_from	Size	Lab	md5sum	dbxrefs	File_download_URL	Genome_annotation	Platform	Controlled_by	File_Status	s3_uri	Azure_URL	File_analysis_title	File_analysis_status	Audit_WARNING	Audit_NOT_COMPLIANT	Audit_ERROR
ENCFF697PYG	bed_idr_ranked_peak	bed	idr_ranked_peak	IDR_ranked_peaks	GRCh38	ENCSR549WAU	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0000945	stomach	tissue	Homo_sapiens										CTCF-human	DNA						2016-07-11	ENCODE			450-650	1	1_1							/files/ENCFF586WHQ/,_/files/ENCFF409ADJ/	2675678	ENCODE_Processing_Pipeline	c42dcbdf6ee9664b6e347b78097d9c5c		https://www.encodeproject.org/files/ENCFF697PYG/@@download/ENCFF697PYG.bed.gz				released	s3://encode-public/2020/10/10/fa5391a8-cef2-46b4-b2e6-0255b58c6a40/ENCFF697PYG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/fa5391a8-cef2-46b4-b2e6-0255b58c6a40/ENCFF697PYG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.5.1_GRCh38	released	control_low_read_depth,_antibody_characterized_with_exemption		
ENCFF515HTQ	bed_narrowPeak	bed	narrowPeak	IDR_thresholded_peaks	GRCh38	ENCSR549WAU	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0000945	stomach	tissue	Homo_sapiens										CTCF-human	DNA						2016-07-11	ENCODE			450-650	1	1_1							/files/ENCFF586WHQ/,_/files/ENCFF356LFX/,_/files/ENCFF409ADJ/	385967	ENCODE_Processing_Pipeline	b077fb7f4069d77e6be9e2f55050fbe5		https://www.encodeproject.org/files/ENCFF515HTQ/@@download/ENCFF515HTQ.bed.gz				released	s3://encode-public/2020/10/10/a5421196-610a-497d-bd32-92af6a2f59d7/ENCFF515HTQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/a5421196-610a-497d-bd32-92af6a2f59d7/ENCFF515HTQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.5.1_GRCh38	released	control_low_read_depth,_antibody_characterized_with_exemption		
ENCFF593FMT	bigBed_narrowPeak	bigBed	narrowPeak	IDR_thresholded_peaks	GRCh38	ENCSR549WAU	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0000945	stomach	tissue	Homo_sapiens										CTCF-human	DNA						2016-07-11	ENCODE			450-650	1	1_1							/files/ENCFF515HTQ/	708179	ENCODE_Processing_Pipeline	942f703809518d5f04fed4c3179e0d20		https://www.encodeproject.org/files/ENCFF593FMT/@@download/ENCFF593FMT.bigBed				released	s3://encode-public/2020/10/10/b8768bee-8877-4a71-b71c-7e5486f4ca86/ENCFF593FMT.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/b8768bee-8877-4a71-b71c-7e5486f4ca86/ENCFF593FMT.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.5.1_GRCh38	released	control_low_read_depth,_antibody_characterized_with_exemption		
ENCFF800GHL	fastq	fastq		reads		ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1	100		paired-ended	1	/files/ENCFF100YUK/			7228531886	Michael_Snyder,_Stanford	2b6e0f5527827235fbc58c308dde4c62	SRA:SRR6212865	https://www.encodeproject.org/files/ENCFF800GHL/@@download/ENCFF800GHL.fastq.gz		Illumina_HiSeq_4000	/files/ENCFF848NLY/	released	s3://encode-public/2016/04/24/6f72b184-19d6-4a04-a95f-a3dfadd18589/ENCFF800GHL.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2016/04/24/6f72b184-19d6-4a04-a95f-a3dfadd18589/ENCFF800GHL.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF100YUK	fastq	fastq		reads		ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1	100		paired-ended	2	/files/ENCFF800GHL/			7975164469	Michael_Snyder,_Stanford	b147381ebf4144dfb0e89be728a9a9ed	SRA:SRR6212865	https://www.encodeproject.org/files/ENCFF100YUK/@@download/ENCFF100YUK.fastq.gz		Illumina_HiSeq_4000	/files/ENCFF592JZV/	released	s3://encode-public/2016/04/24/1f7edd7d-6d8c-4260-8957-9dfe699440cd/ENCFF100YUK.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2016/04/24/1f7edd7d-6d8c-4260-8957-9dfe699440cd/ENCFF100YUK.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF161NZV	bam	bam		unfiltered_alignments	hg19	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1		100					/files/ENCFF807MUK/,_/files/ENCFF800GHL/,_/files/ENCFF100YUK/	12984846486	ENCODE_Processing_Pipeline	f4dbe0828b0537ef5cf61600aef81933		https://www.encodeproject.org/files/ENCFF161NZV/@@download/ENCFF161NZV.bam				released	s3://encode-public/2016/10/26/96c8d7d5-c099-4d59-bf76-d7be92f78c34/ENCFF161NZV.bam	https://datasetencode.blob.core.windows.net/dataset/2016/10/26/96c8d7d5-c099-4d59-bf76-d7be92f78c34/ENCFF161NZV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF619UBW	bam	bam		unfiltered_alignments	GRCh38	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1		101					/files/ENCFF643CGH/,_/files/ENCFF800GHL/,_/files/ENCFF100YUK/	12983594359	ENCODE_Processing_Pipeline	be528fcf794245cba4e36bbf6730ac71		https://www.encodeproject.org/files/ENCFF619UBW/@@download/ENCFF619UBW.bam				released	s3://encode-public/2016/10/26/63b3b33b-baee-4d68-84b2-41bdd7449e54/ENCFF619UBW.bam	https://datasetencode.blob.core.windows.net/dataset/2016/10/26/63b3b33b-baee-4d68-84b2-41bdd7449e54/ENCFF619UBW.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF590YRR	bam	bam		alignments	hg19	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1		101					/files/ENCFF807MUK/,_/files/ENCFF800GHL/,_/files/ENCFF100YUK/	7701434066	ENCODE_Processing_Pipeline	3d220a41c3ff3b9ff4a32e64f18445d0		https://www.encodeproject.org/files/ENCFF590YRR/@@download/ENCFF590YRR.bam				released	s3://encode-public/2016/10/26/353cef34-8e3c-4e1f-886c-ffd524d6b6ac/ENCFF590YRR.bam	https://datasetencode.blob.core.windows.net/dataset/2016/10/26/353cef34-8e3c-4e1f-886c-ffd524d6b6ac/ENCFF590YRR.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF503UVW	bam	bam		alignments	GRCh38	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1		100					/files/ENCFF643CGH/,_/files/ENCFF800GHL/,_/files/ENCFF100YUK/	7718144496	ENCODE_Processing_Pipeline	c91381a75b7926be37a4bd1a55872eb1		https://www.encodeproject.org/files/ENCFF503UVW/@@download/ENCFF503UVW.bam				released	s3://encode-public/2016/10/26/76b215c3-533c-4405-9f2e-4d4743fb4911/ENCFF503UVW.bam	https://datasetencode.blob.core.windows.net/dataset/2016/10/26/76b215c3-533c-4405-9f2e-4d4743fb4911/ENCFF503UVW.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF035GCW	bam	bam		unfiltered_alignments	GRCh38	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1		100					/files/ENCFF110MCL/,_/files/ENCFF800GHL/,_/files/ENCFF100YUK/	13021554952	ENCODE_Processing_Pipeline	baaf62390581f4437b4715bbb493dbbc		https://www.encodeproject.org/files/ENCFF035GCW/@@download/ENCFF035GCW.bam				released	s3://encode-public/2020/10/10/e1c2464c-31ff-4752-a9a5-da2e9b57bacc/ENCFF035GCW.bam	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/e1c2464c-31ff-4752-a9a5-da2e9b57bacc/ENCFF035GCW.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.5.1_GRCh38	released	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF092CCA	bam	bam		alignments	GRCh38	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1		100					/files/ENCFF110MCL/,_/files/ENCFF800GHL/,_/files/ENCFF100YUK/	7536892947	ENCODE_Processing_Pipeline	e1fe96c369ff01c0e75962711fc120be		https://www.encodeproject.org/files/ENCFF092CCA/@@download/ENCFF092CCA.bam				released	s3://encode-public/2020/10/10/e81470ac-54ba-4774-8390-97633693db09/ENCFF092CCA.bam	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/e81470ac-54ba-4774-8390-97633693db09/ENCFF092CCA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.5.1_GRCh38	released	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF835QEO	bigWig	bigWig		signal_p-value	hg19	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF590YRR/,_/files/ENCFF882RAK/	1850927493	ENCODE_Processing_Pipeline	3c7d589a7fbb762f71760ca6c167dc12		https://www.encodeproject.org/files/ENCFF835QEO/@@download/ENCFF835QEO.bigWig				released	s3://encode-public/2017/08/11/848d5d5f-e712-4c0a-8d38-f410117007af/ENCFF835QEO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/08/11/848d5d5f-e712-4c0a-8d38-f410117007af/ENCFF835QEO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF279POO	bed_narrowPeak	bed	narrowPeak	peaks_and_background_as_input_for_IDR	hg19	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF590YRR/,_/files/ENCFF882RAK/	7170449	ENCODE_Processing_Pipeline	49b0fde64fd93714da5d66d6bf53f219		https://www.encodeproject.org/files/ENCFF279POO/@@download/ENCFF279POO.bed.gz				released	s3://encode-public/2017/08/11/f00686df-59ca-4ac1-9b31-7c79be0143ed/ENCFF279POO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/08/11/f00686df-59ca-4ac1-9b31-7c79be0143ed/ENCFF279POO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF021OTY	bigWig	bigWig		fold_change_over_control	hg19	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF590YRR/,_/files/ENCFF882RAK/	2180945472	ENCODE_Processing_Pipeline	ccd58588c65535280dfc947e0d9384d9		https://www.encodeproject.org/files/ENCFF021OTY/@@download/ENCFF021OTY.bigWig				released	s3://encode-public/2017/08/11/7718da62-f87f-4b65-98da-2c1e633df2cd/ENCFF021OTY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/08/11/7718da62-f87f-4b65-98da-2c1e633df2cd/ENCFF021OTY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF689ZNH	bed_narrowPeak	bed	narrowPeak	pseudoreplicated_IDR_thresholded_peaks	hg19	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF001TDO/,_/files/ENCFF279POO/	434711	ENCODE_Processing_Pipeline	f4ee2a8efd651a90cb1f2b82d4c60d57		https://www.encodeproject.org/files/ENCFF689ZNH/@@download/ENCFF689ZNH.bed.gz				released	s3://encode-public/2017/08/11/57fbc600-93bc-430a-a8af-568410b52b58/ENCFF689ZNH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/08/11/57fbc600-93bc-430a-a8af-568410b52b58/ENCFF689ZNH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF123OGU	bigWig	bigWig		signal_p-value	GRCh38	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF503UVW/,_/files/ENCFF600VZB/	1827044091	ENCODE_Processing_Pipeline	4736c8fa8b326d37bf54831ae03fdfbb		https://www.encodeproject.org/files/ENCFF123OGU/@@download/ENCFF123OGU.bigWig				released	s3://encode-public/2017/08/11/1321d88d-67f6-48af-958d-64230d597074/ENCFF123OGU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/08/11/1321d88d-67f6-48af-958d-64230d597074/ENCFF123OGU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF599OCP	bigWig	bigWig		fold_change_over_control	GRCh38	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF503UVW/,_/files/ENCFF600VZB/	2160671563	ENCODE_Processing_Pipeline	7d9d644873eba16b6d82cff92f52b038		https://www.encodeproject.org/files/ENCFF599OCP/@@download/ENCFF599OCP.bigWig				released	s3://encode-public/2017/08/11/ee8ce56c-107a-425d-81e8-3a576c644553/ENCFF599OCP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/08/11/ee8ce56c-107a-425d-81e8-3a576c644553/ENCFF599OCP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF565OBX	bigBed_narrowPeak	bigBed	narrowPeak	peaks_and_background_as_input_for_IDR	hg19	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF279POO/	11514063	ENCODE_Processing_Pipeline	fdf7f647d47228c5e1a2e236455f0395		https://www.encodeproject.org/files/ENCFF565OBX/@@download/ENCFF565OBX.bigBed				released	s3://encode-public/2017/08/11/e65de1d8-6faa-4d2b-b78d-a07265a73613/ENCFF565OBX.bigBed	https://datasetencode.blob.core.windows.net/dataset/2017/08/11/e65de1d8-6faa-4d2b-b78d-a07265a73613/ENCFF565OBX.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF117SXK	bigBed_narrowPeak	bigBed	narrowPeak	pseudoreplicated_IDR_thresholded_peaks	hg19	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF689ZNH/	811003	ENCODE_Processing_Pipeline	7b0836ebd9b6bd485125b9c2d46c6e89		https://www.encodeproject.org/files/ENCFF117SXK/@@download/ENCFF117SXK.bigBed				released	s3://encode-public/2017/08/11/3d3f0158-9e58-448c-a2d1-c1a9ceaca106/ENCFF117SXK.bigBed	https://datasetencode.blob.core.windows.net/dataset/2017/08/11/3d3f0158-9e58-448c-a2d1-c1a9ceaca106/ENCFF117SXK.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF160ZSM	bigBed_narrowPeak	bigBed	narrowPeak	peaks_and_background_as_input_for_IDR	GRCh38	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF066NBQ/	11497697	ENCODE_Processing_Pipeline	d3250808ee74895e278273d834dde033		https://www.encodeproject.org/files/ENCFF160ZSM/@@download/ENCFF160ZSM.bigBed				released	s3://encode-public/2017/08/11/10a95314-02b9-426a-bc74-dc363d797efd/ENCFF160ZSM.bigBed	https://datasetencode.blob.core.windows.net/dataset/2017/08/11/10a95314-02b9-426a-bc74-dc363d797efd/ENCFF160ZSM.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF066NBQ	bed_narrowPeak	bed	narrowPeak	peaks_and_background_as_input_for_IDR	GRCh38	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF503UVW/,_/files/ENCFF600VZB/	7151900	ENCODE_Processing_Pipeline	abe96081cdb4ece2ed306af43e7a1e63		https://www.encodeproject.org/files/ENCFF066NBQ/@@download/ENCFF066NBQ.bed.gz				released	s3://encode-public/2017/08/11/782a78c1-bf30-488d-b1a3-241196ee4516/ENCFF066NBQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/08/11/782a78c1-bf30-488d-b1a3-241196ee4516/ENCFF066NBQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF314SQB	bed_narrowPeak	bed	narrowPeak	pseudoreplicated_IDR_thresholded_peaks	GRCh38	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF066NBQ/,_/files/ENCFF419RSJ/	424370	ENCODE_Processing_Pipeline	6a185a0a1794dd4433f81249818d3ddf		https://www.encodeproject.org/files/ENCFF314SQB/@@download/ENCFF314SQB.bed.gz				released	s3://encode-public/2017/08/11/fe70600e-a98f-4633-b5f3-0e50aa09dcbe/ENCFF314SQB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/08/11/fe70600e-a98f-4633-b5f3-0e50aa09dcbe/ENCFF314SQB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF187AFC	bigBed_narrowPeak	bigBed	narrowPeak	pseudoreplicated_IDR_thresholded_peaks	GRCh38	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF314SQB/	798067	ENCODE_Processing_Pipeline	37dc44bca620a8a073716addaf0e8087		https://www.encodeproject.org/files/ENCFF187AFC/@@download/ENCFF187AFC.bigBed				released	s3://encode-public/2017/08/11/d324c03f-a6ec-4703-bd71-227fcf920aa9/ENCFF187AFC.bigBed	https://datasetencode.blob.core.windows.net/dataset/2017/08/11/d324c03f-a6ec-4703-bd71-227fcf920aa9/ENCFF187AFC.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF125KTC	bigWig	bigWig		signal_p-value	GRCh38	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF691KWE/,_/files/ENCFF092CCA/	2204667991	ENCODE_Processing_Pipeline	b68423b2a7bcf70c0f5e8a3ad222dbfe		https://www.encodeproject.org/files/ENCFF125KTC/@@download/ENCFF125KTC.bigWig				released	s3://encode-public/2020/10/10/15c3ff87-04e2-4ccd-95b9-6911b18ee832/ENCFF125KTC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/15c3ff87-04e2-4ccd-95b9-6911b18ee832/ENCFF125KTC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.5.1_GRCh38	released	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF985EXZ	bigWig	bigWig		fold_change_over_control	GRCh38	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF691KWE/,_/files/ENCFF092CCA/	2232760690	ENCODE_Processing_Pipeline	73b5efc644c386c341852dfd311b9c65		https://www.encodeproject.org/files/ENCFF985EXZ/@@download/ENCFF985EXZ.bigWig				released	s3://encode-public/2020/10/10/174c1baa-efaa-4b6c-833a-82d20492489b/ENCFF985EXZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/174c1baa-efaa-4b6c-833a-82d20492489b/ENCFF985EXZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.5.1_GRCh38	released	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
ENCFF699RRS	bed_idr_ranked_peak	bed	idr_ranked_peak	IDR_ranked_peaks	GRCh38	ENCSR222SQE	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF691KWE/,_/files/ENCFF092CCA/	3099353	ENCODE_Processing_Pipeline	5d69ecfd91cac671469a65115ef0c466		https://www.encodeproject.org/files/ENCFF699RRS/@@download/ENCFF699RRS.bed.gz				released	s3://encode-public/2020/10/10/ce8cdd0c-ea6e-46e9-b17e-b2ff1b08a551/ENCFF699RRS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/ce8cdd0c-ea6e-46e9-b17e-b2ff1b08a551/ENCFF699RRS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.5.1_GRCh38	released	mild_to_moderate_bottlenecking,_antibody_characterized_with_exemption,_moderate_library_complexity		
